_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
1162970,4152992,2018.0,2018.0,1960.0,PRIVATE,4,Parkdale-High Park,100 JAMESON AVE,10,80,2019-03-06,58,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,,2.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,,S0437,43.635119188900006,-79.43565646479999,309976.196,4832576.633
1162971,4255506,2017.0,2018.0,1957.0,PRIVATE,3,Etobicoke-Lakeshore,1 NEWHOLM RD,4,27,2019-03-06,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,3.0,3.0,,4.0,,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,,W0329,43.63650442,-79.48774356359999,305773.28,4832728.695
1162972,4155236,2017.0,2018.0,1956.0,PRIVATE,3,Etobicoke-Lakeshore,2 NEWHOLM RD,4,51,2019-03-06,65,Evaluation needs to be conducted in 1 year,17,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,W0329,43.6360380172,-79.48840230260001,305720.128,4832676.874
1162973,4155234,2017.0,2018.0,1947.0,PRIVATE,3,Etobicoke-Lakeshore,3 NEWHOLM RD,4,25,2019-03-06,78,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,5.0,,3.0,,4.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,,W0329,43.6360787547,-79.48763013840001,305782.438,4832681.407
1162974,4475546,2019.0,2018.0,2016.0,PRIVATE,19,Beaches-East York,763 WOODBINE AVE,7,64,2019-03-06,82,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,S1935,43.680776029899995,-79.3103915859,320072.003,4837664.262
1162975,4250265,2017.0,2018.0,1987.0,SOCIAL HOUSING,11,University-Rosedale,153 BORDEN ST,3,45,2019-03-06,61,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,2.0,,4.0,,,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,S1134,43.6622608263,-79.4069405435,312289.812,4835594.044
1162976,4153146,2017.0,2018.0,1915.0,PRIVATE,9,Davenport,1182 QUEEN ST W,3,25,2019-03-06,64,Evaluation needs to be conducted in 1 year,14,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,3.0,3.0,4.0,3.0,,3.0,,,S0937,43.6430244087,-79.4258043729,310770.385,4833455.456
1162977,4154598,2017.0,2018.0,1955.0,PRIVATE,6,York Centre,10 ROSSEAU RD,3,11,2019-03-06,85,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,5.0,,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,5.0,4.0,,N0629,43.7418342537,-79.4371971572,309843.026,4844432.034
1162978,4154584,2017.0,2018.0,1956.0,PRIVATE,6,York Centre,11 ROSSEAU RD,3,11,2019-03-06,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,4.0,,N0629,43.7424088558,-79.43656791779999,309893.66,4844495.901000001
1162979,4154585,2017.0,2018.0,1951.0,PRIVATE,6,York Centre,15 ROSSEAU RD,3,11,2019-03-06,80,Evaluation needs to be conducted in 2 years,16,4.0,4.0,3.0,4.0,4.0,5.0,,3.0,,3.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.742555906599996,-79.436710293,309882.18100000004,4844512.23
1162980,4154586,2017.0,2018.0,1953.0,PRIVATE,6,York Centre,17 ROSSEAU RD,3,11,2019-03-06,76,Evaluation needs to be conducted in 2 years,17,3.0,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,N0629,43.742708916400005,-79.4368688543,309869.398,4844529.22
1162981,4326877,2018.0,2018.0,1927.0,PRIVATE,11,University-Rosedale,828 SHAW ST,3,17,2019-03-06,49,Building Audit,14,2.0,2.0,2.0,2.0,2.0,3.0,,2.0,,,2.0,3.0,4.0,2.0,3.0,3.0,,2.0,,,S1124,43.664714235299996,-79.4244607165,310876.572,4835865.23
1162982,4153758,2017.0,2018.0,1968.0,PRIVATE,12,Toronto-St. Paul's,221 BALLIOL ST,17,272,2019-03-06,85,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,S1233,43.698438896499994,-79.3893834002,313700.592,4839615.097
1162983,4153757,2017.0,2018.0,1957.0,PRIVATE,15,Don Valley West,657 BALLIOL ST,4,29,2019-03-06,67,Evaluation needs to be conducted in 2 years,17,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,,N1534,43.701182908,-79.3760801591,314772.44,4839921.468
1162984,4153236,2017.0,2018.0,1967.0,PRIVATE,11,University-Rosedale,280 ST GEORGE ST,15,85,2019-03-06,79,Evaluation needs to be conducted in 2 years,19,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,,S1127,43.673984446000006,-79.4033081754,312581.298,4836896.819
1162985,4152602,2019.0,2018.0,1960.0,PRIVATE,20,Scarborough Southwest,1043 VICTORIA PARK AVE,3,11,2019-03-06,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,2.0,5.0,4.0,4.0,4.0,,3.0,4.0,,E2028,43.70565801,-79.29427437060001,321364.674,4840431.61
1162986,4152603,2017.0,2018.0,1962.0,PRIVATE,20,Scarborough Southwest,1047 VICTORIA PARK AVE,3,11,2019-03-06,77,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,2.0,5.0,4.0,4.0,4.0,,4.0,3.0,,E2028,43.705966961,-79.294406813,321353.654,4840466.863
1162987,4155112,2017.0,2018.0,1915.0,PRIVATE,5,York South-Weston,83 CLEARVIEW HTS,3,40,2019-03-06,69,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,4.0,4.0,,3.0,,,3.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,,W0532,43.692623122,-79.48295506,306158.205,4838964.161
1162988,4250262,2017.0,2018.0,1989.0,SOCIAL HOUSING,11,University-Rosedale,805 BLOOR ST W,4,24,2019-03-06,78,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,,,S1132,43.662679383000004,-79.421476232,311117.231,4835640.346
1162989,4253010,2017.0,2018.0,2007.0,SOCIAL HOUSING,9,Davenport,46 DELAWARE AVE,3,14,2019-03-06,80,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,,,4.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0935,43.655578195299995,-79.42613727220001,310742.29600000003,4834850.132
1162990,4153095,2017.0,2018.0,1930.0,PRIVATE,9,Davenport,220 DELAWARE AVE,4,16,2019-03-06,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,5.0,4.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0932,43.66212045020001,-79.4285552093,310546.61600000004,4835576.772
1162991,4154919,2017.0,2018.0,1970.0,PRIVATE,16,Don Valley East,1274 YORK MILLS RD,7,73,2019-03-06,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,N1622,43.761353758199995,-79.3264582333,318757.929,4846613.211
1162992,4154918,2018.0,2018.0,1959.0,PRIVATE,16,Don Valley East,1284 YORK MILLS RD,7,63,2019-03-06,73,Evaluation needs to be conducted in 2 years,19,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,,N1622,43.761593976099995,-79.32540301819999,318842.838,4846640.075
1162993,4154915,2017.0,2018.0,1961.0,PRIVATE,16,Don Valley East,1325 YORK MILLS RD,4,64,2019-03-06,78,Evaluation needs to be conducted in 2 years,20,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,N1625,43.7616285056,-79.3217659908,319135.683,4846644.525
1162994,4153149,2019.0,2018.0,1911.0,PRIVATE,9,Davenport,225 GLADSTONE AVE,4,27,2019-03-06,50,Building Audit,14,2.0,3.0,4.0,2.0,2.0,3.0,,2.0,,,2.0,2.0,2.0,3.0,3.0,2.0,,3.0,,,S0937,43.6493592565,-79.4295355197,310468.76399999997,4834158.985
1162995,4250554,2018.0,2018.0,1898.0,PRIVATE,11,University-Rosedale,409 HURON ST,4,42,2019-03-06,37,Building Audit,15,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,,1.0,2.0,1.0,2.0,3.0,,2.0,,3.0,2.0,,S1135,43.666610495,-79.400824313,312782.257,4836078.804
1162996,4155751,2017.0,2018.0,1969.0,PRIVATE,5,York South-Weston,1465 LAWRENCE AVE W,20,161,2019-03-06,81,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,W0529,43.7073903147,-79.4803989264,306364.173,4840603.819
1162997,4153693,2017.0,2018.0,1950.0,PRIVATE,19,Beaches-East York,567 KINGSTON RD,4,15,2019-03-06,73,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,3.0,4.0,4.0,,3.0,,4.0,3.0,3.0,5.0,3.0,4.0,4.0,,3.0,4.0,,S1939,43.678231592399996,-79.3000614162,320905.57,4837383.518
1162998,4153694,2017.0,2018.0,1940.0,PRIVATE,19,Beaches-East York,569 KINGSTON RD,4,15,2019-03-06,66,Evaluation needs to be conducted in 2 years,16,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,,S1939,43.6783240562,-79.29962127270001,320941.034,4837393.877
1162999,4153695,2017.0,2018.0,1935.0,PRIVATE,19,Beaches-East York,737 KINGSTON RD,4,24,2019-03-06,69,Evaluation needs to be conducted in 2 years,16,4.0,3.0,4.0,3.0,3.0,4.0,,3.0,,4.0,3.0,4.0,5.0,3.0,4.0,3.0,,3.0,2.0,,S1939,43.679351624300004,-79.2950478424,321309.51300000004,4837508.933
1163000,4153791,2017.0,2018.0,1965.0,PRIVATE,15,Don Valley West,435 EGLINTON AVE E,12,52,2019-03-05,72,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,,N1530,43.709548032,-79.3831759737,314199.208,4840849.994
1163001,4153691,2017.0,2018.0,1920.0,PRIVATE,19,Beaches-East York,441 KINGSTON RD,3,15,2019-03-05,75,Evaluation needs to be conducted in 2 years,16,4.0,3.0,3.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,4.0,,S1938,43.6767157275,-79.303971101,320590.73,4837214.351
1163002,4153358,2017.0,2018.0,1925.0,PRIVATE,12,Toronto-St. Paul's,320 AVENUE RD,4,24,2019-03-05,73,Evaluation needs to be conducted in 2 years,15,3.0,3.0,5.0,4.0,4.0,4.0,,3.0,,,4.0,4.0,5.0,3.0,3.0,3.0,,4.0,3.0,,S1237,43.680284571099996,-79.39922737479999,312909.538,4837597.137
1163003,4153364,2017.0,2018.0,1925.0,PRIVATE,12,Toronto-St. Paul's,340 AVENUE RD,4,24,2019-03-05,76,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,,S1237,43.6808450996,-79.39947513,312889.488,4837659.387
1163004,4153363,2017.0,2018.0,1925.0,PRIVATE,12,Toronto-St. Paul's,342 AVENUE RD,4,24,2019-03-05,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,4.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,S1237,43.6809882879,-79.3995321182,312884.875,4837675.29
1163005,4155336,2017.0,2018.0,1954.0,PRIVATE,2,Etobicoke Centre,3 ANGLESEY BLVD,4,22,2019-03-05,81,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,3.0,4.0,,3.0,,,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,4.0,,W0229,43.66525873609999,-79.5202448321,303151.607,4835923.333000001
1163006,4155335,2017.0,2018.0,1954.0,PRIVATE,2,Etobicoke Centre,7 ANGLESEY BLVD,4,19,2019-03-05,84,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,4.0,,W0229,43.6651374005,-79.5205512959,303126.88800000004,4835909.86
1163007,4154909,2017.0,2018.0,1962.0,PRIVATE,16,Don Valley East,67 PARKWOODS VILLAGE DR,7,78,2019-03-05,95,Evaluation needs to be conducted in 3 years,19,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,N1625,43.7604077056,-79.32114983470001,319185.587,4846509.004
1163008,4154903,2017.0,2018.0,1963.0,PRIVATE,16,Don Valley East,70 PARKWOODS VILLAGE DR,6,65,2019-03-05,99,Evaluation needs to be conducted in 3 years,17,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,,N1625,43.7598996821,-79.3227165337,319059.553,4846452.297
1163009,4154912,,2018.0,1962.0,PRIVATE,16,Don Valley East,71 PARKWOODS VILLAGE DR,7,81,2019-03-05,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,N1625,43.7607627903,-79.3217087274,319140.499,4846548.357
1163010,4154551,2017.0,2018.0,1950.0,PRIVATE,8,Eglinton-Lawrence,21 NEPTUNE DR,3,10,2019-03-05,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,,5.0,5.0,4.0,5.0,4.0,,3.0,4.0,3.0,3.0,,N0823,43.7310658741,-79.4337847571,310118.82,4843235.978999999
1163011,4154550,2017.0,2018.0,1950.0,PRIVATE,8,Eglinton-Lawrence,23 NEPTUNE DR,3,10,2019-03-05,81,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,5.0,4.0,,4.0,,5.0,5.0,4.0,5.0,4.0,,3.0,4.0,3.0,3.0,,N0823,43.7309371038,-79.43391219909999,310108.565,4843221.665
1163012,4152993,2017.0,2018.0,1977.0,PRIVATE,4,Parkdale-High Park,96 JAMESON AVE,6,72,2019-03-05,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,2.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,,S0437,43.63476362390001,-79.4354387074,309993.79600000003,4832537.146000001
1163013,4152989,2017.0,2018.0,1955.0,PRIVATE,4,Parkdale-High Park,130 JAMESON AVE,7,108,2019-03-05,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,5.0,3.0,,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,,S0437,43.636376149700006,-79.4361595734,309935.497,4832716.239
1163014,4153692,2017.0,2018.0,1960.0,PRIVATE,19,Beaches-East York,419 WOODBINE AVE,3,11,2019-03-05,69,Evaluation needs to be conducted in 2 years,16,3.0,3.0,4.0,3.0,4.0,4.0,,4.0,,,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,S1938,43.67374715810001,-79.3071214297,320337.471,4836883.9569999995
1163015,4288801,2017.0,2018.0,1920.0,PRIVATE,19,Beaches-East York,84 WILLOW AVE,3,18,2019-03-05,67,Evaluation needs to be conducted in 2 years,14,4.0,3.0,3.0,3.0,,3.0,,3.0,,4.0,3.0,3.0,5.0,3.0,4.0,3.0,,3.0,,,S1942,43.6726703072,-79.2866950453,321984.865,4836768.337
1163016,4152921,2017.0,2018.0,1975.0,PRIVATE,4,Parkdale-High Park,494 RUNNYMEDE RD,3,36,2019-03-05,73,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,3.0,3.0,4.0,,3.0,,,5.0,4.0,5.0,3.0,3.0,4.0,,3.0,3.0,,S0426,43.6595761764,-79.4801030062,306389.17600000004,4835291.941000001
1163017,4153467,2017.0,2018.0,1971.0,PRIVATE,11,University-Rosedale,666 SPADINA AVE,24,334,2019-03-05,79,Evaluation needs to be conducted in 2 years,19,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,S1134,43.663994341999995,-79.40305137600001,312602.99199999997,4835787.955
1163018,4327367,2018.0,2018.0,1949.0,PRIVATE,6,York Centre,12 ROSSEAU RD,3,11,2019-03-05,68,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,3.0,3.0,3.0,5.0,4.0,3.0,4.0,,4.0,3.0,,N0629,43.742014423,-79.4373039157,309843.087,4844439.041
1163019,4329035,2018.0,2018.0,1949.0,PRIVATE,6,York Centre,14 ROSSEAU RD,3,11,2019-03-05,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,N0629,43.742214529399995,-79.437433562,309823.955,4844474.267
1163020,4154589,,2018.0,1954.0,PRIVATE,6,York Centre,23 ROSSEAU RD,3,11,2019-03-05,69,Evaluation needs to be conducted in 2 years,16,4.0,3.0,3.0,4.0,3.0,4.0,,3.0,,3.0,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,N0629,43.743260449,-79.43682504739999,309872.882,4844590.495
1163021,4154590,,2018.0,1954.0,PRIVATE,6,York Centre,25 ROSSEAU RD,3,11,2019-03-05,68,Evaluation needs to be conducted in 2 years,16,4.0,3.0,3.0,3.0,3.0,4.0,,3.0,,3.0,4.0,3.0,5.0,3.0,3.0,3.0,,4.0,3.0,,N0629,43.74342265520001,-79.43700806310001,309858.12899999996,4844608.506
1163022,4154597,2017.0,2018.0,1949.0,PRIVATE,6,York Centre,26 ROSSEAU RD,3,11,2019-03-05,66,Evaluation needs to be conducted in 2 years,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,4.0,,4.0,3.0,,N0629,43.743239984,-79.4377635242,309797.298,4844588.17
1163023,4153789,2017.0,2018.0,1958.0,PRIVATE,15,Don Valley West,75 PETMAN AVE,3,26,2019-03-05,71,Evaluation needs to be conducted in 2 years,16,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,,3.0,4.0,4.0,5.0,3.0,4.0,4.0,,4.0,3.0,,N1530,43.7089290278,-79.3843041849,314108.39,4840781.103
1163024,4153958,2017.0,2018.0,1962.0,PRIVATE,8,Eglinton-Lawrence,15 SHALLMAR BLVD,7,78,2019-03-05,76,Evaluation needs to be conducted in 2 years,19,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0832,43.703946443999996,-79.424475355,310871.253,4840224.76
1163025,4156293,2017.0,2018.0,1967.0,PRIVATE,8,Eglinton-Lawrence,111 RIDELLE AVE,18,139,2019-03-05,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,,N0832,43.7043088813,-79.4391249601,309690.767,4840263.024
1163026,4153237,2017.0,2018.0,1965.0,PRIVATE,11,University-Rosedale,276 ST GEORGE ST,9,88,2019-03-05,66,Evaluation needs to be conducted in 2 years,19,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,S1127,43.6735780658,-79.4030693901,312600.601,4836851.692
1163027,4153233,2017.0,2018.0,1971.0,PRIVATE,11,University-Rosedale,277-283 ST GEORGE ST,10,74,2019-03-05,67,Evaluation needs to be conducted in 2 years,18,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,S1127,,,312646.701,4836883.399
1163028,4153179,2017.0,2018.0,1971.0,PRIVATE,11,University-Rosedale,34 WALMER RD,10,61,2019-03-05,79,Evaluation needs to be conducted in 2 years,20,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,S1126,43.668157441000005,-79.406612526,312315.279,4836250.126
1163029,4153187,2017.0,2018.0,1960.0,PRIVATE,11,University-Rosedale,44 WALMER RD,13,85,2019-03-05,76,Evaluation needs to be conducted in 2 years,19,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,,S1126,43.669071978999995,-79.406941997,312288.598,4836351.698
1163030,4156448,2017.0,2018.0,1954.0,PRIVATE,2,Etobicoke Centre,310 THE KINGSWAY,3,22,2019-03-05,80,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,,,5.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,,W0229,43.664397075,-79.52321953100001,302902.147,4835840.037
1163031,4156357,2017.0,2018.0,1954.0,PRIVATE,2,Etobicoke Centre,314 THE KINGSWAY,3,22,2019-03-05,85,Evaluation needs to be conducted in 2 years,15,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,4.0,,W0229,43.66458226100001,-79.523537566,302881.557,4835854.438
1163032,4155074,2017.0,2018.0,1968.0,PRIVATE,9,Davenport,531 CALEDONIA RD,4,24,2019-03-05,67,Evaluation needs to be conducted in 2 years,15,3.0,4.0,3.0,3.0,2.0,3.0,,3.0,,,3.0,4.0,4.0,4.0,4.0,3.0,,4.0,3.0,,S0921,43.69126949939999,-79.46117367560001,307914.356,4838813.374
1163033,4153972,2017.0,2018.0,1967.0,PRIVATE,8,Eglinton-Lawrence,655 BRIAR HILL AVE,4,36,2019-03-05,79,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,4.0,5.0,,3.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,,N0832,43.707577077799996,-79.4274046022,310635.081,4840626.937
1163034,4153970,2017.0,2018.0,1974.0,PRIVATE,8,Eglinton-Lawrence,660 BRIAR HILL AVE,8,76,2019-03-05,90,Evaluation needs to be conducted in 3 years,18,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,,4.0,4.0,,N0832,43.708094977600005,-79.4275758961,310621.226,4840684.455
1163035,4155071,2017.0,2018.0,1960.0,PRIVATE,9,Davenport,500 GILBERT AVE,3,29,2019-03-05,80,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,4.0,,S0921,43.691812331099996,-79.4635662158,307721.469,4838873.59
1163036,4155070,2017.0,2018.0,1960.0,PRIVATE,9,Davenport,502 GILBERT AVE,3,23,2019-03-05,79,Evaluation needs to be conducted in 2 years,15,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,,S0921,43.6919981634,-79.4636000249,307718.735,4838894.234
1163037,4154522,2017.0,2018.0,1956.0,PRIVATE,8,Eglinton-Lawrence,16 HOTSPUR RD,3,12,2019-03-05,73,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,4.0,,4.0,,,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,,N0823,43.73325697600001,-79.4341048887,310075.36199999996,4843467.916
1163038,4154523,2017.0,2018.0,1956.0,PRIVATE,8,Eglinton-Lawrence,20 HOTSPUR RD,3,12,2019-03-05,73,Evaluation needs to be conducted in 2 years,15,4.0,4.0,3.0,3.0,4.0,3.0,,4.0,,,4.0,4.0,5.0,4.0,,3.0,4.0,3.0,3.0,,N0823,43.7331587008,-79.4345882213,310034.957,4843456.2639999995
1163039,4153793,2017.0,2018.0,1965.0,PRIVATE,15,Don Valley West,485 EGLINTON AVE E,12,108,2019-03-05,74,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,,N1530,43.709939802799994,-79.38136487850001,314345.087,4840893.716
1163040,4154301,2017.0,2018.0,1957.0,PRIVATE,5,York South-Weston,2368 KEELE ST,4,47,2019-03-04,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,4.0,3.0,5.0,,4.0,,4.0,4.0,3.0,5.0,4.0,3.0,4.0,,4.0,4.0,,W0529,43.7062112657,-79.4778036313,306573.365,4840472.875
1163041,4154298,,2018.0,1962.0,PRIVATE,5,York South-Weston,1619 LAWRENCE AVE W,4,24,2019-03-04,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,,,W0529,43.705269832,-79.4911827537,305495.106,4840368.12
